"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"138";"~Adam :";"Brawo Dutkiewicz! Nikt ich tu nie chce.";"wczoraj†15:59";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"139";"~PR :";"Skπd siÍ wziÍli w Polsce rumuÒscy Cyganie? Jeøeli nie majπ zezwolenia na pobyt to dlaczego nie podjÍto ich deportacji do ojczystej Rumunii?";"wczoraj†15:58";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"140";"~@@";"no i widzisz do czego dosz≥o i prawo sie zmieni gdzie psia buda bÍdzie nieruchomoúci.";"wczoraj†15:58";"Liczba g≥osÛw:1";"0%";"100%";"~hi,hi:";"100%";"#mark"
"141";"~RELAT :";"Przed tzw Romami otworzy siÍ úwietlana przysz≥oúÊ kiedy kandydaci na premierÛw zacznπ realizowaÊ swoje przedwyborcze obiecanki. Jak stawka na dziecko dojdzie do 1 tys. z≥. to Rom z pensja kilkutysiÍcznπ bÍdzie øy≥ jak krÛl , poniewaø p≥odzenie dzieci to ich specjalnoúÊ.,plus kradzieøe wy≥udzenia itp";"wczoraj†15:58";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"142";"~racja 100/100";"100/100";"wczoraj†15:58";"Liczba g≥osÛw:1";"100%";"0%";"margot(3):";"100%";"#mark"
"143";"~RomsRom :";"dejta troche pinindzy, bo brakje mi na audi";"wczoraj†15:58";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"144";"~m :";"Do Indii z nimi natychmiast !";"wczoraj†15:58";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"145";"~zazdrosna Aza";"Ewka widzÍ, øe lubisz na kolanach, pewnie od ty≥u - brawo. Cygani teø tak lubiπ, no to siÍ dogadacie. Spiesz siÍ z zaproszeniem ich do w≥asnego mieszkania.";"wczoraj†15:57";"Liczba g≥osÛw:4";"100%";"0%";"~ewa:";"100%";"#mark"
"146";"~Eløbieta";"Fundacja powinna zmusiÊ swoich CygaÒskich pieszczoszkÛw do nauki jÍzyka polskiego. Ci ciemiÍøeni w Polsce Romowie przebywajπ juø siedem lat, wiÍc ≥aski nie robiπ i powinni juø dawno pos≥ugiwaÊ siÍ jÍzykiem polskim, ale oni chcπ tylko pieniÍdzy od PolakÛw.";"wczoraj†15:57";"Liczba g≥osÛw:2";"100%";"0%";"~Ewa z Wroc≥awia:";"100%";"#mark"
"147";"~barbara :";"brawo Panie Prezydencie, czas skonczyc ,chca zyc w tym kraju maja sie dostosowac,jesli nie to wynocha , tylko ,przykro,ale tu gdzie teraz mieszkam i pracuje tez nie maja najlepszej opnii,jak nic nie ukradna to chyba nie zyja";"wczoraj†15:57";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"148";"~EdekFredek :";"Jak mnie ta Nomada juø wkurza. Jak tacy obroÒcy praw cz≥owieka to niech biorπ ich do siebie do domu i niech sobie z nimi siedzπ, a nie zmuszajπ Wroc≥awian do tolerancji tej dziczy. Nie mogπ pojπÊ, øe 100% Wroc≥awian ich tu nie chce? Nie doúÊ, øe zarabiajπ w jeden dzieÒ wiÍcej niø wiÍkszoúÊ PolakÛw przez miesiπc to jeszcze kradnπ. W moim sklepie ukradli towaru na 15 tysiÍcy. Nie wspomnÍ o tym, øe sπ agresywni juø od najm≥odszego to jeszcze siejπ choroby.";"wczoraj†15:57";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"149";"~Lio :";"Prawo jest prawem i w naszym kraju powinno byÊ przestrzegane. Jeúli ktoú przyjeødøa do Polski i uwaøa inaczej, pope≥niajπc wykroczenia i przestÍpstwa, winien byÊ wydalony poza granice naszego kraju. Pan Prezydent Wroc≥awia wykonuje bardzo dobra robotÍ. I niech nikt nie wyjeødøa z multikulturowoúciπ. Ta lewacka ida ca≥kowicie siÍ dyskredytuje na naszych oczach we Francji, Holandii, Wielkiej Brytanii czy w Niemczech.";"wczoraj†15:57";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"150";"~basiorr :";"obroÒcy cyganÛw niech ich wezmπ do swoich domÛw a tak na marginesie mieszkaÒcy rumunii sπ obraøeni, øe cyganÛw nazywamy w polsce romami, cyganie nie sπ mile widziani nawet w rumunii, kto tam by≥ to wie o czym mÛwiÍ";"wczoraj†15:56";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"151";"~olek";"Nieprawda. Nie chodzi o to, øe chcÍ broniÊ RomÛw bo teø uwaøam, øe ich zachowanie zbliøone jest do zarazy, ale poczytaj o osiedlu socjalnym w Nowej Soli...w 4 lata ca≥e osiedle zosta≥o zdemolowane i rozkradzione, przy czym tylko pojedyncze osoby pochodzi≥y ze spo≥ecznoúci romskiej. Banda PolakÛw ktÛrzy dostali mieszkania za darmo zniszczy≥a to wszystko do zera i nie moøna ich eksmitowaÊ nigdzie indziej.";"wczoraj†15:56";"Liczba g≥osÛw:2";"0%";"100%";"~qq2:";"100%";"#mark"
"152";"~wroc :";"Prawo to MY. PakowaÊ manatki i do domu budowπÊ swÛj kraj a nie brudziÊ inny.";"wczoraj†15:56";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"153";"~zzzz";"durna kobieto, majπ w≥asne paÒstwo, nazywa siÍ Indie...";"wczoraj†15:56";"Liczba g≥osÛw:2";"100%";"0%";"~ewa:";"100%";"#mark"
"154";"~Awangarda postÍpu i demokracji :";"Jaka nietolerancja i brak empatii w tych komentarzach. A co Murzynek Bambo teø bÍdzie be jak unia jewropejska nakaøe przygarnπÊ, daÊ wikt i opierunek i dach nad g≥owπ i moøe jeszcze pociupciaÊ zgodnie z prawami cz≥owieka. Teø bÍdziecie pyszczyÊ? A do roboty ciemna maso, by zapracowaÊ na to by czarna cz≥owieka mog≥a øyÊ godnie (i wygodnie). Praca to zajÍcie nie godne cygana, murzynka, czy innego odmieÒca, oni byÊ uciskana mniejszoúÊ i im siÍ wszystko naleøeÊ za darmo.";"wczoraj†15:55";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"155";"~pytam :";"NiektÛre aspekty øycia RomÛw mi siÍ podobajπ, np. chyba nikt ich nie úciga z powodu szczepieÒ dzieci (podobnie chyba nie podlegajπ obowiπzkowi szkolnemu, tak jak i Amisze). Teø tak chcÍ (mam doúÊ ""1500"" szczepieÒ dla dzieci, wystarczy to, co by≥o do lat 90').";"wczoraj†15:55";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"156";"~@@";"Ty panie Wyluzuj - wyluzuj a jak nie to weü ich sobie pod swÛj dach ,wikt i opierunek. O jakiej ty be≥koczesz spirali ? ich nikt nie chce bo oni sami sπ sobie winni.";"wczoraj†15:55";"Liczba g≥osÛw:2";"100%";"0%";"~Wyluzuj:";"100%";"#mark"
"157";"~øRom :";"TO jo weso≥ ROMek mialem na przedmieúcie domek";"wczoraj†15:55";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"158";"~222 :";"A czy koczownicy przedstawili miastu decyzjÍ na piúmie o budowie nielegalnych barakÛw?";"wczoraj†15:54";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"159";"~r/z :";"Cyganie/Romowie powinni byÊ odwiezieni za swoje pieniπdze do granicy paÒstwa z ktÛrego pochodzπ. DecyzjÍ o likwidacji obozu uwaøam, za uzasadnionπ i prawid≥owπ";"wczoraj†15:53";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"160";"~hi,hi :";"Szalas nieruchomosc...";"wczoraj†15:53";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"161";"~zmusic cyganow do pracy, albo pozamykac! :";"Autentyczna rozmowa z polskim cyganem na poludniu Szwecji: zawiedziony cygan, ktoremu nie powiodla sie proba sprzedazy skradzionych towarow probowal jeszcze robic reklame: my cyganie kradniemy od wtorku do soboty i ""zalatwiamy"" wszystko za pol ceny.† Mimo, ze dostaja zasilek socjalny to mimo wszystko kradna.";"wczoraj†15:53";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"162";"~wrocekpro :";"Cyganie to choroba wroc≥awia, kto tam nie mieszka ten nie ma pojÍcia co to jest.";"wczoraj†15:52";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"163";"~@@";"a mÛwia ,øÍ te przykazania juø sπ niewaøne bo jest demokracja.";"wczoraj†15:52";"Liczba g≥osÛw:6";"83%";"16%";"~ewa:";"83%";"#mark"
"164";"~majcio34";"Ewa, widzÍ øe rajcuje ciÍ ta mi≥oúÊ bliüniego. Sami widzicie co to znaczy niedopieszczenie kobiety, a na bezrybiu nawet Rom ch≥opem do wziÍcia.";"wczoraj†15:52";"Liczba g≥osÛw:7";"100%";"0%";"~ewa:";"100%";"#mark"
"165";"~Batman :";"Zburzyc koczowisko i zakazac budowy pod kara chlosty! Gdzie moj bat ... Jechac z odszczepiencami!";"wczoraj†15:52";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"166";"~úlπzaczka";"Nie jesteú sam,mnie teø wyeliminowali za prawdÍ.";"wczoraj†15:51";"Liczba g≥osÛw:2";"100%";"0%";"~fak:";"100%";"#mark"
"167";"~Zenon";"~ak Popieram w ca≥oúci izolowaÊ to byd≥o";"wczoraj†15:50";"Liczba g≥osÛw:5";"100%";"0%";"~ak:";"100%";"#mark"
"168";"~PW";"Pop≥aka≥em siÍ ze úmiechu :D :D :D";"wczoraj†15:50";"Liczba g≥osÛw:1";"100%";"0%";"~Krakusek:";"100%";"#mark"
"169";"~Bobis";"gdyby g≥upota mog≥a fruwaÊ to Ty fruwa≥abyú jak go≥Íbica - ciekawe czy Ty jesteú taka g≥upia czy tylko udajesz";"wczoraj†15:50";"Liczba g≥osÛw:8";"100%";"0%";"~ewa:";"100%";"#mark"
"170";"~s.e.b.a :";"WygnaÊ,wypÍdziÊ jak najdalej od polskiej granicy,to samo z arabami,czeczenami i im podobnymi bo to cho≥ota.";"wczoraj†15:50";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"171";"~s :";"Dutkiewicz brzydzi siÍ úmieciami.";"wczoraj†15:49";"Liczba g≥osÛw:3";"33%";"66%";NA;"66%";"#mark"
"172";"~Trex :";"""...Osoby mieszkajπce przy ul. Paprotnej nie otrzyma≥y pisemnej decyzji o wyburzeniu zamieszkiwanych przez nie nieruchomoúci..."" to jakaú paranoja, JACY MIESZKAJ•CY? JAKIEJ NIERUCHOMOåCI? wszem wiadomo ,øe Romowie tam KOCZOWALI a jak sama NOMADA pisze PRZEBYWAJ•CYCH we Wroc≥awiu nie moøna uznaÊ za MIESZKAJ•CYCH";"wczoraj†15:49";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"173";"~Prawie okradziona przez te ...... :";"Mi weszli raz do domu, przylapalam ich na balkonie, dobrze ze byl moj maz ! Rozwalili mi okno czesc plastikowa bo prawie weszli. Aleowie wam nie patrza na nic czy to starsza czy chora osoba musza cos ukrasc i tyle!ja bylam tak wku....na ze myslalam ze ich zatluke!!! W twarz w twarz ich widzialam!!! I dalej nie bede pisac bo niewiadomo co bym mogla napisac!!!";"wczoraj†15:48";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"174";"~PiSiak";"Ze wzglÍdu na to z czego øyjπ Romowie powinni niezw≥ocznie zg≥osiÊ akces do PO.";"wczoraj†15:48";"Liczba g≥osÛw:6";"83%";"16%";"majcio34:";"83%";"#mark"
"175";"~Sieradzanin. :";"""DziÍki "" takim stowarzyszeniom jak Nomada istnieje rasizm. Owi Cyganie z Rumunii to ludzie , a nie zwierzÍta , ktÛre wymagajπ specjalnych warunkÛw hodowlanych . Skoro to ludzie , to powinni zachowywaÊ siÍ po ludzku na miarÍ XXI wieku. We Wroc≥awiu juz jest ZOO i nie potrzeba drugiego przy ul.Paprotnej . Jak ludzie z Nomady chcπ prywatnego safari ,to niech wezmπ swoich pupili do Afryki i tam stworzπ im odpowiednie warunki ,a nie ""uszczÍúliwiajπ"",tπ egzotykπ miejscowych. Jeszcze raz powtarzam, Cyganie to ludzie,nie zwierzÍta i od nich powinno wymagaÊ siÍ tyle co od ludzi ,nie zwierzπt .No, chyba, ze siÍ mylÍ.";"wczoraj†15:48";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"176";"~Borka :";"Mamy doúÊ w≥asnych CyganÛw... po co nam jeszcze rumuÒscy cyganie? Cyganie to zmora wielu miejscowoúci w Polsce. Nie chcπ uczyÊ siÍ, pracowaÊ, chcπ i bez problemu dostajπ pieniπdze z opieki spo≥ecznej w ktÛrej niejeden potrzebujπcy Polak odchodzi z kwitkiem.";"wczoraj†15:48";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"177";"~Dario :";"Ta banda nigdy pracy siÍ nie chwyci!!!W ca≥ej europie jest problem z tπ dziczπ.Najgorsze co zrobi≥a unia to przyjÍcie Rumuni.SzwÍdajπ siÍ po europie,bez kasy-a co potrzeba kradnπ.Na s≥owacji nie majπ øadnych praw i tak powinno byÊ i u nas.";"wczoraj†15:48";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"178";"~@@";"do Hmm ,co ty mia≥eú jakieú wizje albo zderzenie czo≥owe z TIR-em ,czego czepiasz siÍ Hitlera to juz historia.Porzπdek musi byÊ. Postaw sobie sza≥as w parku to zaraz pÛjdziesz siedzieÊ za zak≥Ûcanie porzπdku. A jak tak ich kochasz to weü sobie do domu ze dwie rodziny Romskie.";"wczoraj†15:47";"Liczba g≥osÛw:3";"66%";"33%";"~Hmm:";"66%";"#mark"
"179";"~zzz :";"jakie k...a romy cygan to cygan";"wczoraj†15:47";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"180";"~saracen :";"Jeúli koczowisko by≥o nielegalne, to nie moøna by≥o wrÍczaÊ Cyganom decyzji o likwidacji.";"wczoraj†15:47";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"181";"~≥olaboga :";"Tak siÍ zastanawiam dlaczego nazywajπ siÍ ROMOWIE [ROME] Czy ich pramatkπ by≥a jakaú ROMA? Moøe podpiÍli siÍ pod stolicÍ W≥och - ROMA [Í] Moøe ktoú zna odpowiedü. Gdyby nazywali siÍ ...np. KALKUCI , lub DELHICI to bym rozumia≥, ale ROMY? Wiem,øe przez wiele,wiele lat nazywali siÍ CYGANAMI. Nawet piÍkne pieúni o NICH úpiewano ,operetki komponowano [BARON CYGA—SKI] Co ta poprawnoúÊ z nimi zrobi≥a. Co ja gadam - nie tylko z nimi - z nami teø..A to ""tÍczowych"" braci wymyúlono,Siostry z LESBOS na Samarytanki przerobili... z czranego zrobili bia≥ego i vice versa. Jak tu siÍ po≥apaÊ w tym [coraz bardziej ] zbzikowanym úwiecie.";"wczoraj†15:47";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"182";"~rasista :";"Szmondasy won z Wroc≥awia";"wczoraj†15:47";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"183";"~asd :";"dlaczego osoby z tej organizacji nie mieszkajπ z romami skoro sπ tacy fantastyczni? zapewne romowie sπ dobrzy, uczynni, pomocni i pracowici a higiena i dbanie o siebie nie stanowi dla nich øadnego problemu";"wczoraj†15:46";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"184";"~Krakusek";"Drobna rÛønica dotyczy úrodka transportu, we Wroc≥awiu prezydent odjedzie taborem cygaÒskim, a w Krakowie naplecach dyrektora Klaistra úciganego przez 11 prokuratur.";"wczoraj†15:46";"Liczba g≥osÛw:3";"100%";"0%";"~Wasyl:";"100%";"#mark"
"185";"~T o n i. :";"A gdzie majπ mieszkaÊ, na legalnym koczowisku? A jest takie?";"wczoraj†15:46";"Liczba g≥osÛw:5";"80%";"20%";NA;"80%";"#mark"
"186";"~pol";"""mieszkancπ""? a co to jest ?";"wczoraj†15:46";"Liczba g≥osÛw:2";"50%";"50%";"majcio34:";"50%";"#mark"
"187";"~Maria";"Broni bezpieczeÒstwa normalnych mieszkaÒcÛw,a ty przymule masz coú przeciw.WSPANIA£Y CZ£OWIEK - brawo panie prezydencie.Nie przejmowaÊ siÍ wpisem cho≥oty";"wczoraj†15:46";"Liczba g≥osÛw:2";"100%";"0%";"~m59:";"100%";"#mark"
"188";"~fak :";"úmieci na úmietnik.";"wczoraj†15:45";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"189";"~zzzz";"ja ca≥y czas mieszkam, w moim mieúcie sπ dwie grupy romÛw, raczej nic pozytywnego o nich nie moøna powiedzieÊ";"wczoraj†15:45";"Liczba g≥osÛw:2";"100%";"0%";"~Jurek:";"100%";"#mark"
"190";"~Nienawistny,agresywny przepity chlam. :";"A w czym my lepsi od Rumunow?";"wczoraj†15:45";"Liczba g≥osÛw:10";"10%";"90%";NA;"90%";"#mark"
"191";"~fak :";"onet zablokowal juz trzy moje komentarze dotyczace artyku≥u";"wczoraj†15:44";"Liczba g≥osÛw:4";"50%";"50%";NA;"50%";"#mark"
"192";"~T. :";"Rozwiπzanie problemu nie jest takie proste, jak myúlicie. To obywatele Rumunii, wiÍc i UE, majπ prawo poruszaÊ siÍ swobodnie po strefie Schengen i mieszkaÊ, gdzie chcπ. Nie moøna ich deportowaÊ, jak nielegalnych imigrantÛw w USA. Oczywiúcie mieszkaÊ, to nie znaczy budowaÊ nielegalne koczowiska. Miasto ma pe≥ne prawo takie koczowisko zlikwidowaÊ. Ale to jednak niehumanitarne, pozbawiaÊ ludzi dachu nad g≥owπ, wyrzucaÊ pod most. Moøe by postawiÊ gdzieú pod miastem parÍ tanich kontenerÛw-barakÛw? I wlepiaÊ mandaty, jeúli Cyganie bÍdπ prÛbowali wracaÊ na teren wczeúniej zajmowany. Nie zap≥acπ, to do aresztu...";"wczoraj†15:44";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"193";"~Wasyl :";"SkoÒczy siÍ podobnie jak w Krakowie, referendum w sprawie odwo≥ania Prezydenta i proszÍ won na zielonπ trawkÍ.";"wczoraj†15:43";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"194";"~apel :";"ROZWI•ZA∆ NOMAD !!!!! ALE JUØ NATYCHMIAST !!!! WON Z POLSKI!!!!";"wczoraj†15:43";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"195";"~analityk :";"Juø nawet nie chce mi siÍ pisaÊ na temat tych CyganÛw. Dla mnie to podludzie i tyle. Natomiast úmieszne jest jak prezydent miasta Wroc≥awia po wlaúciwej decyzji chce siÍ jeszcze z tego t≥umaczyÊ czy dyskutowaÊ. Niech dalej usuwa inne takie koczowiska i nie dyskutuje.";"wczoraj†15:43";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"196";"~ter";"Weü ewa siÍ tam przejdü na chwilÍ - zanieú ktÛremuú kanapkÍ, moøe parÍ z≥otych pomocy. Zobaczymy czy bÍdziesz taka pyskata, jak stamtπd wrÛcisz. O ile wrÛcisz. Czasem jedna taka rodzina terroryzuje ca≥y blok i okolice, widaÊ nigdy nie mieszka≥aú obok takich ludzi. I ciesz siÍ.";"wczoraj†15:43";"Liczba g≥osÛw:15";"100%";"0%";"~ewa:";"100%";"#mark"
"197";"~trewor";"Fundacja Batorego... wszystko jasne. Gdy widzÍ, øe jakaú impreza czy wydarzenie jest przy patronacie tej fundacji - omijam szerokim ≥ukiem. Bo wiem øe moøna siÍ spodziewaÊ walki z rodzinπ, normalnoúciπ, heteroseksualizmem, tradycjπ, i polskπ kulturπ.";"wczoraj†15:41";"Liczba g≥osÛw:6";"83%";"16%";"majcio34:";"83%";"#mark"
"198";"~Jurek :";"Mia≥em ""szczÍúcie"" mieÊ za sπsiadÛw RomÛw czy jak kto woli CyganÛw. Pozwoli≥y mi te stosunki sπsiedzkie wyrobiÊ jednoznaczne zdanie na temat tej mniejszoúci! i na tym zakoÒczÍ poniewaø jest grubo przed 22-gπ.";"wczoraj†15:41";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"199";"~@@";"a no jakiú znowu Don .....z gilem po ramie !";"wczoraj†15:41";"Liczba g≥osÛw:0";"0%";"0%";"~pitt:";NA;NA
"200";"~Jin :";"Jak im sie nie podoba niech wroca do Rumuni";"wczoraj†15:41";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"201";"~arnold :";"Wszyscy nielegalnie przebywajπcy w Polsce bez wzglÍdu na pochodzenie powinni zostaÊ pozamykani w ciÍøkich obozach pracy!!!";"wczoraj†15:40";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"202";"~Dokumentario :";"Dlaczego u nas nie pokaza co oni tam maja u siebie, nieuwiezylybyscie !!!oniaja wiecej niz my tu tylko udaja!!!";"wczoraj†15:39";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"203";"~pitt :";"a sa jakies dane personalne tych przedstawcieli Nomada?";"wczoraj†15:39";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"204";"~memo";"to moøe chociaø sterylizacja CyganÛw i cz≥onkÛw Nomady?";"wczoraj†15:38";"Liczba g≥osÛw:1";"100%";"0%";"~insz:";"100%";"#mark"
"205";"~Marcin :";"Brakuje tu chyba jakichú kompleksowych rozwiπzaÒ. Przymykanie oka na bezprawne i uciπøliwe postÍpowanie takich spo≥ecznoúci w imiÍ jakiejú politycznej poprawnoúci spowoduje narastanie problemÛw. Przeganianie donikπd da efekty pozorne i krÛtkotrwa≥e. W dodatku kolejne pokolenie wykszta≥ci siÍ w atmosferze wrogoúci i pogardy wzglÍdem otoczenia. Pomijajπc opcje ekstremistyczne - czy ktoú ma w ogÛle jakπú sensownπ i niskobudøetowπ koncepcjÍ tego, co naleøy zrobiÊ?";"wczoraj†15:38";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"206";"~UN NOrmalny :";"Cywilizacja made in USA tam tysiace spia pod mostami w kartonach bez ubezpieczen zdrowotnych i spolecznych i to wlasnie USA wprowadza ten system na calym swiecie, widzimy to ostatnio po ich demokratyzowani Iraku,Syri i innych";"wczoraj†15:38";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"207";"~a :";"ostatnio ca≥y artokar tych obibokÛw leni pop≥ynπ≥ na øebraninÍ i z≥odziejstwo do Danii .Zachowanie na promie skandaliczne!!! DosyÊ cackania si3 z tπ czarnπ zarazπ !!! zagoniÊ do roboty .Tym niech siÍ zajmnie organizacja ich mi≥ujπca";"wczoraj†15:38";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"208";"marys125 :";"A jakiej narodowoúci jest ta NOMADA??? chyba nie Polacy. A jeúli tak to powinni siedzieÊ juø w kiciu. Jak moøna rejestrowaÊ taka fundacjÍ,, ze szkodπ dla kraju.Dno.....";"wczoraj†15:37";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"209";"~grzeúko :";"I bardzo dobrze w polskim prawie nie ma rÛwnych i rÛwniejszych wbrew temu co chcπ stworzyÊ tu te cwaniaki z fundacji""nomada"".Jeúli Polak wybuduje coú nielegalnie to od razu przyczepiajπ siÍ do niego rÛøne urzÍdasy i kaøπ wyburzyÊ i nie chodzi tu tylko o w≥asnoúÊ prywatnπ takøe publicznπ jak ostatnia g≥oúna sprawa gdy mieszkaÒcy jednej wsi sami odbudowali zniszczony po powodzi most bo byli odciÍci od úwiata nie doúÊ øe rzπdzik w Wa-wie nie raczy≥ im tego mostu zapewniÊ to jeszcze gdy go zbudowali za w≥asne pieniπdze i w≥asnymi si≥ami to zaraz znalaz≥y siÍ urzedniczyny ktÛre ""zgodnie z ""prawem""""nakazali rozbiÛrkÍ! WiÍc skπd w tym przypadku ta awantura 'cd romÛw' i tej fundacyjki?!czyøby Cyganie w Polsce wg.nomady mieli mieÊ wiÍksze prawa niø Polacy?";"wczoraj†15:37";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"210";"~ehe";"Romowie to nie Rumini. Myúlisz tak, jak úwiat o polskich obozach koncentracyjnych. Niemniej jednak teø jestem zdania, øe skoro pope≥niajπ przestÍpstwa to naleø ich z Polski usunπÊ.";"wczoraj†15:37";"Liczba g≥osÛw:3";"100%";"0%";"~kriss:";"100%";"#mark"
"211";"~Politzk. :";"Niech kaødy pyskujπcy cz≥onek Nomady wezmie do swego domu po 1 -3 RomÛw i pom sprawie. £atwo jest szczekaÊ i podburzaÊ innych ale samemu stroniÊ od dobrego przyk≥adu. Nomada to zapewne zgraja pyskaczy wzorujπcych siÍ na demagogii i hipokryzji jednej z naszych partii politycznych. A moøe jej cz≥onkowie chcieliby zostaÊ pos≥ami tej partii ?";"wczoraj†15:37";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"212";"~insz";"genÛw nie zmienisz";"wczoraj†15:37";"Liczba g≥osÛw:1";"100%";"0%";"~Memo:";"100%";"#mark"
"213";"~Co ty bredzisz?";"Jak na razie to w ""b≥otku siÍ taplajπ' u Owsiaka na ""Woodstocku"", a tam raczej katolicy nie zaglπdajπ...";"wczoraj†15:36";"Liczba g≥osÛw:3";"66%";"33%";"~ewa:";"66%";"#mark"
"214";"~mp73 :";"ZapakowaÊ do autokaru i do Rumunii ewentualnie ktoú z cz≥onkÛw organizacji Nomada niech zabierze do domu. Punkt 2 i wzmianka o przeniesieniu mienia. Ja pytam gdzie ? W inne miejsce ? Kolejne dzikie koczowisko ? Punkt 3. Potrzebujπ pomocy. Obywatele Polscy teø jej potrzebujπ. Romowie radzπ sobie úwietnie. Øebrajπc zbierajπ wiÍcej niø ciÍøko pracujπcy obywatel przez ca≥y miesiπc.";"wczoraj†15:36";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"215";"~Tu we wloszech kradna gDzie sie da!!! :";"Romowie nigdy sie nie zinegruja z nasza spolecznoscia,po co placic podatki jesli mozna krasc,tak czy tak pomoga nie!! Mieszkam we Wloszech i tu kradna na kazdum kroku nawet w kosciele ukradna drobne!!! A ze sa romami to co z tego jesli nie chca sie prawa trzymac!DLACZEGO JA MAM PLACIC PODATKI A ONI NIE!! we wloszech pokazali jak oni naprawde maja tam u siebie nie macie pojecia jakie domy i auta.tu udaja chorych biednych ! To najbarfdziej falszywy narod jaki istnieje";"wczoraj†15:36";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"216";"~moi :";"Jakiej nieruchomoúci... ! Do reszty tu kogoú pogiÍ≥o ?";"wczoraj†15:36";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"217";"~kkk :";"Tym ciulom z nomady przydzieliÊ do cha≥up po kilku RomÛw i obciπøyÊ ich odpowiedzialnoúciπ karnπ i finansowπ za ewentualne ich poczynania niezgodne z prawem. Zobaczymy czy bÍdπ protestowaÊ?";"wczoraj†15:35";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"218";"~Ojej";"Brzmi jak Hitler 1939-1945";"wczoraj†15:35";"Liczba g≥osÛw:2";"0%";"100%";"~fatality:";"100%";"#mark"
